X,Y,Z,formation
535280.5999213159,7476198.38803815,418,A-mgn-PRK
535211.1111935162,7476293.898184834,418,A-mgn-PRK
535205.7279956749,7476491.398697063,412,A-mgn-PRK
534169.6895330069,7473944.817569867,418,A-mgn-PRK
544003.9900112769,7477163.140414613,464,A-mgn-PRK
543921.9101247238,7477284.139229517,473,A-mgn-PRK
543776.5507663708,7477469.6384984,473,A-mgn-PRK
543742.5709825668,7474351.059987739,473,A-mgn-PRK
538613.5122623551,7478595.068648636,433,A-mgn-PRK
538346.5786106284,7478761.558312418,433,A-mgn-PRK
538028.7602746446,7478915.06024212,425,A-mgn-PRK
536728.7405942314,7477282.939114438,422,A-mgn-PRK
539971.7398473365,7476466.041237548,444,A-mgn-PRK
524662.7312944666,7480154.449089881,401,A-mgn-PRK
525046.5012032713,7480304.959675521,393,A-mgn-PRK
525590.1387563983,7480549.457747472,393,A-mgn-PRK
578480.0224387697,7470852.871336981,707,A-FO-od
577901.4694766715,7470887.87973567,726,A-FO-od
577858.6904488353,7471250.890858495,736,A-FO-od
575597.477559236,7478474.510115931,676,A-FO-od
579807.5389880686,7479456.927965999,776,A-FO-od
580980.8508958449,7479158.390892227,773,A-FO-od
580459.1107606313,7479046.410992606,773,A-FO-od
579971.4694851837,7479000.420399611,730,A-FO-od
577467.4623733513,7473207.419300595,705,A-FO-od
573106.5980793805,7479900.52943014,677,A-HAm-cib
573000.8387303769,7479477.519240137,672,A-HAm-cib
572630.5199130881,7479451.029186837,672,A-HAm-cib
573890.3590488242,7472133.432311298,692,A-HAm-cib
566878.1801641317,7479705.919990048,827,A-HAS-xsl-ci
566692.6876373516,7479483.900644731,792,A-HAS-xsl-ci
566628.4505751937,7479344.420101177,792,A-HAS-xsl-ci
571180.7983067477,7472451.9277962055,962,A-HAS-xsl-ci
571284.2791420687,7471060.910705458,997,A-HAS-xsl-ci
571259.2697594218,7471004.409864394,1014,A-HAS-xsl-ci
571244.1508110007,7470938.910424894,1014,A-HAS-xsl-ci
566703.4889712371,7466708.828495467,720,A-HAS-xsl-ci
563148.9392709355,7469577.380570725,608,A-HAS-xsl-ci
562530.0091197919,7471332.570273295,629,A-HAS-xsl-ci
558961.6183104429,7480662.8101029415,665,A-HAS-xsl-ci
558166.3184193139,7481134.301838829,688,A-HAS-xsl-ci
557462.7292451725,7481615.290951191,607,A-HAS-xsl-ci
555890.9780366041,7482756.780666053,582,A-HAS-xsl-ci
573106.5980793805,7479900.52943014,677,A-HAd-kd
572868.5998303797,7479927.017789973,674,A-HAd-kd
572577.64023896,7479953.530427787,674,A-HAd-kd
567849.2306057581,7476626.40032739,719,A-HAd-kd
573415.5305613433,7481007.030296098,758,A-HAd-kd
573222.2280027852,7480467.018067647,690,A-HAd-kd
544003.9900112769,7477163.140414613,464,A-FOr-b
544137.380135894,7477130.630503373,464,A-FOr-b
544245.4397777766,7477117.1420700345,464,A-FOr-b
544699.739897055,7475046.109856097,464,A-FOr-b
544440.7505353214,7475397.621116288,468,A-FOr-b
544383.9096172852,7475480.5990771735,466,A-FOr-b
535417.4102298805,7467541.258461762,426,A-FOh-xs-f
535887.7699390443,7467487.748719739,422,A-FOh-xs-f
536103.8892407318,7467467.752758452,422,A-FOh-xs-f
527133.6384881194,7470743.3795888275,416,A-FOh-xs-f
527285.2605320741,7470532.370420836,416,A-FOh-xs-f
527544.9589528658,7470320.861470051,416,A-FOh-xs-f
524662.7312944666,7480154.449089881,401,A-FOh-xs-f
524538.2493245932,7479935.452009119,401,A-FOh-xs-f
524274.5279945221,7479306.940670336,401,A-FOh-xs-f
529688.9688927903,7469169.827783721,429,A-FOh-xs-f
545321.022087082,7477302.161325062,466,A-FOh-xs-f
544699.739897055,7475046.109856097,464,A-FOh-xs-f
544706.1590167711,7475046.109632833,464,A-FOh-xs-f
544744.5725215034,7475103.109321851,464,A-FOh-xs-f
545000.019682148,7478579.670222336,469,A-FOh-xs-f
544661.7707924594,7479199.680131618,474,A-FOh-xs-f
544368.6396920605,7479729.68074253,474,A-FOh-xs-f
529450.8892218122,7483263.000841628,437,A-FOh-xs-f
530219.2494988048,7487046.530087505,443,A-FOo-bbo
529748.237797025,7487243.030886032,443,A-FOo-bbo
529542.0898650399,7487311.52945919,443,A-FOo-bbo
522007.3385259735,7483971.429067146,532,A-FOo-bbo
519254.7610831172,7474853.429951062,451,A-FOo-bbo
532237.8684002465,7466247.320719678,446,A-FOo-bbo
547781.9388716506,7466582.659879392,438,A-FOo-bbo
550472.311444642,7478079.751182286,480,A-FOo-bbo
532656.5494516735,7486033.552252596,430,A-FOo-bbo
572502.2000349986,7470847.411106991,780,A-HAm-cib
572564.5783966781,7470592.41857993,780,A-HAm-cib
572728.7085041341,7470324.400365388,780,A-HAm-cib
566657.36635643,7465430.709477316,581,A-HAm-cib
560093.7492547685,7470595.9082044475,565,A-HAm-cib
559617.4905473877,7478733.308365841,598,A-HAm-cib
530722.3818187496,7487373.529885361,455,A-FOp-bs
530307.5586379708,7487508.0305045545,455,A-FOp-bs
529856.1678522299,7487704.019459299,443,A-FOp-bs
520870.9082230013,7485702.431777302,706,A-FOp-bs
517221.15065452835,7475150.460328277,407,A-FOp-bs
545638.8220572687,7465258.321840143,433,A-FOp-bs
552499.3516993012,7472992.739403111,476,A-FOp-bs
543286.9606891245,7484168.188969664,533,A-FOp-bs
522992.898191273,7471930.4214286115,392,A-FO-xo-a
522992.89034584496,7471924.408994049,392,A-FO-xo-a
522668.83076499385,7471983.4200298805,392,A-FO-xo-a
520882.0816456502,7481374.422001999,449,A-FO-xo-a
528427.2775558421,7485979.999790713,502,A-FO-xo-a
521069.9688318771,7480768.910267463,414,A-FO-xo-a
522986.7703209607,7471981.421747688,392,A-FO-xo-a
590146.4415436976,7481527.911402939,691,A-FOj-xs-b
590019.7609986954,7481418.409328939,691,A-FOj-xs-b
589579.4627434057,7481242.411118942,717,A-FOj-xs-b
577619.2385332596,7466389.82729583,740,A-FOj-xs-b
569773.2811569837,7461359.3907124195,652,A-FOj-xs-b
557249.1180294566,7471138.038339855,518,A-FOj-xs-b
544081.8995357265,7486830.690987812,530,A-FOj-xs-b
538434.6211127931,7492137.620011984,499,A-FOj-xs-b
547965.6988511686,7495764.669543362,517,A-FOj-xs-b
561452.3326019703,7499402.240079401,718,A-FOj-xs-b
581077.909095286,7480837.918861929,821,A-HAm-cib
580338.0203516434,7480681.440792492,739,A-HAm-cib
580246.7206182108,7480586.440795712,739,A-HAm-cib
573415.5305613433,7481007.030296098,758,A-HAS-xsl-ci
572722.9590221499,7481138.02096534,745,A-HAS-xsl-ci
572646.6498808033,7481138.520065235,745,A-HAS-xsl-ci
566878.1801641317,7479705.919990048,827,P_-HAb-cib
565654.8114533114,7480533.389929285,700,P_-HAb-cib
565571.75997897,7480463.901291756,700,P_-HAb-cib
571430.6500721419,7471508.920266626,997,P_-HAb-cib
571284.2791420687,7471060.910705458,997,P_-HAb-cib
571225.080442369,7471076.9090850875,1108,P_-HAb-cib
570779.1604953242,7471259.410487525,1108,P_-HAb-cib
563707.2398253828,7468226.3190872725,583,P_-HAb-cib
563843.6494226446,7474133.827929306,725,P_-HAb-cib
558760.8087778909,7481780.310392513,658,P_-HAb-cib
572164.4687578281,7470880.419982715,780,P_-HAb-cib
553299.0305201578,7484648.280511148,528,P_-HAb-cib
552461.8693173277,7485130.261211153,530,P_-HAb-cib
573837.271808068,7481424.532577526,758,P_-HAb-cib
573735.530556165,7481425.530632988,758,P_-HAb-cib
573608.3091502322,7481438.519978329,758,P_-HAb-cib
576792.0396425326,7481283.018962212,977,P_-HAb-cib
576292.1600389034,7481344.041735068,896,P_-HAb-cib
575920.0295722922,7481329.023058908,896,P_-HAb-cib
542571.5123763828,7488831.1606816985,615,P_-HAb-cib
542400.7993956481,7489029.160822325,615,P_-HAb-cib
542350.6798693269,7489195.167969251,615,P_-HAb-cib
548668.0099365368,7492343.208267629,581,P_-HAb-cib
564047.0820376833,7494098.829069618,587,P_-HAb-cib
571921.6085456971,7494419.010107154,658,P_-HAb-cib
576864.591534393,7486799.048532462,1016,P_-HAb-cib
602681.5193539796,7482222.310117678,664,A-FOu-bbo
601962.6395338178,7482200.830130382,664,A-FOu-bbo
601421.9122463273,7482184.830674285,669,A-FOu-bbo
589618.8881399222,7479582.388587045,679,A-FOu-bbo
553729.4014415285,7465563.86953228,512,A-FOu-bbo
553857.4427048727,7465753.8715580795,494,A-FOu-bbo
553934.9300005157,7466001.83815367,494,A-FOu-bbo
554321.649293678,7477737.279417606,512,A-FOu-bbo
544290.2913056473,7485193.699562823,544,A-FOu-bbo
528182.869471571,7492066.029588519,470,A-FOu-bbo
521300.75817305036,7489156.450065527,560,A-FOu-bbo
516353.5194691879,7485236.871821027,641,A-FOu-bbo
511237.4310316509,7479262.818575969,419,A-FOu-bbo
527525.5188823639,7466241.4309334885,453,A-FOu-bbo
541059.329234861,7459777.118965864,447,A-FOu-bbo
543090.6882636801,7456360.989495797,506,A-FOu-bbo
584586.0181435575,7470893.219486663,654,A-FOu-bbo
542216.2497095313,7462313.639879284,442,A-FOu-bbo
541835.8910378163,7462507.151528238,412,A-FOu-bbo
577719.4886692092,7509884.060415264,648,A-FOu-bbo
577714.6183421212,7510041.572794564,648,A-FOu-bbo
577691.5576424883,7510196.568583172,648,A-FOu-bbo
576472.9694596704,7517316.109643496,624,A-FOu-bbo
569624.3923737868,7520220.59789329,612,A-FOu-bbo
565066.0189829665,7512311.469542041,638,A-FOu-bbo
568849.1489058938,7509845.540999069,638,A-FOu-bbo
577659.0800960275,7509563.568793629,648,A-FOu-bbo
603028.0,7482039.41916836,664,A-FO-od
602808.1115007031,7482100.818402458,664,A-FO-od
602681.5193539796,7482222.310117678,664,A-FO-od
603012.2593686843,7482233.311584366,664,A-FO-od
581077.909095286,7480837.918861929,821,A-HAd-kd
580601.6721707681,7480980.439587716,874,A-HAd-kd
580309.8201294863,7481141.461656823,874,A-HAd-kd
577096.4698686586,7491368.550993152,727,A-HAd-kd
577875.3413067707,7490714.558785018,708,A-HAd-kd
579161.8410433388,7489549.570847094,715,A-HAd-kd
580191.6692319387,7483889.008403407,750,A-HAd-kd
603028.0,7487285.006223432,924,A-FO-od
603017.4200381981,7487286.608080963,924,A-FO-od
602648.7480558987,7487327.1217978895,924,A-FO-od
568448.4503374178,7492823.408249297,782,P_-HAj-xci-od
568977.4490406177,7492717.420189425,848,P_-HAj-xci-od
569559.330632619,7492611.928495375,777,P_-HAj-xci-od
574747.2104042736,7489147.518772891,659,P_-HAj-xci-od
573626.4007848253,7484777.0302587,649,P_-HAj-xci-od
569624.0311820715,7483898.977920664,624,P_-HAj-xci-od
556978.9295687121,7484170.302174667,612,P_-HAj-xci-od
546373.3494944678,7488770.70182595,679,P_-HAj-xci-od
567707.8984151097,7492796.890826864,782,P_-HAj-xci-od
561967.689752161,7490957.840592105,576,P_-HAo-ci
562111.7010777739,7490942.3415919095,576,P_-HAo-ci
562255.1386179924,7490942.34140837,576,P_-HAo-ci
569132.3600373911,7488225.427044997,605,P_-HAo-ci
566773.9691073397,7485664.92033099,602,P_-HAo-ci
557098.29149637,7485718.299393462,557,P_-HAo-ci
553767.3102340716,7490826.247696089,619,P_-HAo-ci
564704.4613370219,7490398.867679797,593,P_-TK-s
565532.1320983703,7490247.368484621,604,P_-TK-s
566291.7589775326,7490090.888745455,626,P_-TK-s
567019.110871808,7486220.919298481,610,P_-TK-s
550322.429730201,7489129.230387763,571,P_-TK-s
555057.4308767115,7489667.76905931,550,P_-TK-s
563882.5904459396,7490464.350965099,599,P_-TK-s
561992.0613378978,7491548.828457136,612,P_-HAw-fr
562521.0797627469,7491443.339935239,572,P_-HAw-fr
563102.9485779731,7491443.348084319,572,P_-HAw-fr
560220.0295628642,7484672.327714963,596,P_-HAw-fr
549687.5500687097,7490279.22023163,579,P_-HAw-fr
555658.9791804341,7455348.0,514,A-FOo-bbo
555090.9871489422,7455609.90879943,485,A-FOo-bbo
554580.1336674895,7455771.399240216,485,A-FOo-bbo
518544.9854526088,7457109.783315271,346,P_-WYm-sp
518925.2302362945,7456454.501156992,337,P_-WYm-sp
519178.00021015474,7455979.491794733,337,P_-WYm-sp
511530.2559556583,7455348.0,304,P_-WYm-sp
511695.0592184964,7455541.21216936,306,P_-WYm-sp
511935.8723908261,7455726.197429137,306,P_-WYm-sp
527823.5816522368,7455348.0,453,A-FO-od
527975.4109453494,7455440.949896452,453,A-FO-od
528083.3010877497,7455528.940204754,453,A-FO-od
561294.7695130723,7455348.0,640,A-FOp-bs
560984.5096886226,7455482.991215894,640,A-FOp-bs
560524.3783229477,7455675.490779469,598,A-FOp-bs
548389.8383426849,7459380.969621196,454,A-FOp-bs
565964.3333640045,7455348.0,745,A-FO-od
565867.7209248265,7455432.0700274855,663,A-FO-od
565729.5291112497,7455578.072230845,663,A-FO-od
528223.2403266861,7455711.449297942,453,A-FO-xo-a
527915.3605562362,7456023.442446964,433,A-FO-xo-a
528061.2114749091,7456129.94134444,433,A-FO-xo-a
535931.204363097,7455348.0,474,A-FO-xo-a
535840.5802732703,7455420.760144821,474,A-FO-xo-a
535544.618707048,7455599.780983204,454,A-FO-xo-a
553852.4486262931,7455548.391611727,485,A-FO-xo-a
553864.9590944882,7455516.889499038,485,A-FO-xo-a
553852.0604426884,7455478.878720952,485,A-FO-xo-a
549130.7895538545,7455348.0,505,A-FO-xo-a
549170.6880818079,7455433.81780519,505,A-FO-xo-a
549234.8193574799,7455616.832456913,505,A-FO-xo-a
549454.5281096904,7457280.840612523,472,A-FO-xo-a
551940.3210191503,7457133.871953426,511,A-FO-xo-a
550671.9213174207,7463193.510571446,687,A-FO-xo-a
550195.6214583683,7463330.021661732,687,A-FO-xo-a
549808.2513419999,7463446.540497836,543,A-FO-xo-a
552415.3387863858,7462064.1607730985,821,A-FO-xo-a
542799.8103903356,7462027.129663639,423,A-FO-xo-a
542978.1097622485,7462077.141603846,423,A-FO-xo-a
543149.9981560017,7462108.140342154,457,A-FO-xo-a
543624.1596563796,7464199.7496849075,427,A-FO-xo-a
543826.7191273108,7463988.741057862,434,A-FO-xo-a
543896.4279409858,7463943.74983239,434,A-FO-xo-a
553511.6486052824,7463916.528075441,534,A-FO-xo-a
541137.8791867157,7464245.219983414,410,A-FO-xo-a
541697.3104647034,7464197.218369439,410,A-FO-xo-a
542046.871217445,7464151.228882352,415,A-FO-xo-a
555012.1208386013,7466511.3690035995,495,A-FO-xo-a
555146.1999251265,7466618.868356185,490,A-FO-xo-a
555427.6397434074,7466838.867395595,496,A-FO-xo-a
562392.4899232636,7457904.390238866,726,A-FO-xo-a
566675.9113779202,7455348.0,745,A-FO-xo-a
566676.4722987433,7455451.5906556565,745,A-FO-xo-a
566620.570623919,7455623.089959787,745,A-FO-xo-a
557723.6677623141,7459816.079965653,584,A-FO-xo-a
558241.4324442184,7459996.0219824575,556,A-FO-xo-a
558601.5314828905,7460288.459517751,556,A-FO-xo-a
552405.1190749739,7461249.61046466,821,A-FO-xo-a
517932.22064684244,7458917.040758656,338,P_-SKq-stq
518187.2206556258,7457712.529271515,364,P_-SKq-stq
516400.49948550155,7457779.51952857,321,P_-SKq-stq
516350.55809850286,7457964.519283172,321,P_-SKq-stq
516332.6384136367,7458212.5294016665,321,P_-SKq-stq
593792.8976458757,7455348.0,669,A-FO-xo-a
593772.0491421518,7455369.179620655,669,A-FO-xo-a
593690.362024497,7455451.681094255,669,A-FO-xo-a
593026.8101073799,7457536.1679386925,643,A-FO-xo-a
588174.2283547823,7456702.09215055,624,A-FO-xo-a
585430.8309832284,7462697.648130581,680,A-FO-xo-a
586016.5387137701,7465605.689310843,641,A-FO-xo-a
586079.1698779358,7465414.181380888,641,A-FO-xo-a
586115.6783775175,7465057.681578679,641,A-FO-xo-a
589628.2792727702,7456172.60996303,613,A-FO-xo-a
594498.4913576854,7458602.722572327,847,A-FO-xo-a
597177.7298831345,7455711.247947037,753,A-FO-xo-a
602140.4015714317,7455431.818840368,698,A-FO-xo-a
517521.649275874,7460828.578241471,371,P_-TK-s
517683.26787726616,7460051.071616204,392,P_-TK-s
513274.99071016174,7459801.530754743,341,P_-TK-s
513730.4899846975,7460632.5594766,428,P_-TK-s
514218.0091572693,7461514.580906291,379,P_-TK-s
528824.2789137887,7461218.980347013,659,A-HAm-cib
528613.8596181788,7461105.479971984,560,A-HAm-cib
528435.2977224132,7461004.488403613,560,A-HAm-cib
557723.6677623141,7459816.079965653,584,A-FO-od
557251.3224671518,7459994.669811833,584,A-FO-od
556953.231168931,7460155.711759631,651,A-FO-od
546451.4602786588,7460970.091024807,459,A-FO-od
531561.2092181009,7461719.409085164,435,A-HAm-cib
531909.2096895096,7461335.887910256,435,A-HAm-cib
530558.439707411,7460801.949942032,496,A-HAm-cib
520335.61005588423,7461468.599066198,436,A-HAm-cib
520278.37987662014,7461475.598571142,436,A-HAm-cib
520227.50002527644,7461482.098923963,436,A-HAm-cib
577096.4698686586,7491368.550993152,727,A-HAS-xsl-ci
577244.7008122711,7491093.057413636,727,A-HAS-xsl-ci
577304.1986953394,7490676.560616605,727,A-HAS-xsl-ci
577836.531705186,7485253.537421493,776,A-HAS-xsl-ci
571488.1286121431,7495446.000987405,643,A-HAS-xsl-ci
571570.18777951,7495401.500968056,643,A-HAS-xsl-ci
573206.1103189024,7494393.0204730835,681,A-HAS-xsl-ci
541894.3123496874,7489210.159582384,615,A-HAS-xsl-ci
541829.8697623395,7489306.661518456,589,A-HAS-xsl-ci
541740.1306693952,7489441.161309039,589,A-HAS-xsl-ci
546676.9415276691,7492650.168339061,545,A-HAS-xsl-ci
560051.2902870717,7494400.798751077,658,A-HAS-xsl-ci
585775.6122408151,7483109.949648449,770,A-HAm-cib
587794.7097547863,7481106.890617546,698,A-HAm-cib
586466.2102697999,7481234.891194666,732,A-HAm-cib
543785.6400205467,7492706.660189226,543,A-HAm-cib
