X,Y,Z,formation
9637.480000,31431.970000,-1000.000000,Fault2
9642.850000,32499.420000,-1000.000000,Fault2
9575.160000,33829.590000,-1000.000000,Fault2
9560.110000,34437.110000,-1000.000000,Fault2
9516.030000,35099.220000,-1000.000000,Fault2
9575.150000,36696.590000,-1000.000000,Fault2
9516.030000,38333.200000,-1000.000000,Fault2
9575.160000,39977.690000,-1000.000000,Fault2
12803.990000,16498.970000,-2000.000000,Fault2
12803.990000,17048.410000,-2000.000000,Fault2
12821.150000,17906.370000,-2000.000000,Fault2
12821.180000,18508.210000,-2000.000000,Fault2
12958.500000,19984.700000,-2000.000000,Fault2
13027.070000,21476.170000,-2000.000000,Fault2
13044.210000,22727.990000,-2000.000000,Fault2
13044.430000,23375.910000,-2000.000000,Fault2
12958.530000,23754.570000,-2000.000000,Fault2
12975.650000,24017.020000,-2000.000000,Fault2
9524.951278,10816.258012,-2000.000000,Fault2
10375.251278,12151.118012,-2000.000000,Fault2
10907.971278,12954.518012,-2000.000000,Fault2
11840.051278,14062.018012,-2000.000000,Fault2
12093.731278,14432.488012,-2000.000000,Fault2
12349.471278,14893.248012,-2000.000000,Fault2
12655.021278,15494.958012,-2000.000000,Fault2
13059.881278,16226.518012,-2000.000000,Fault2
9106.440000,39785.860000,-2000.000000,Fault2
9047.340000,38143.250000,-2000.000000,Fault2
9106.460000,36506.620000,-2000.000000,Fault2
9047.340000,34910.040000,-2000.000000,Fault2
9091.370000,34249.560000,-2000.000000,Fault2
9106.440000,33641.630000,-2000.000000,Fault2
9174.150000,32310.670000,-2000.000000,Fault2
9168.790000,31241.760000,-2000.000000,Fault2
9675.731772,31518.095291,-2000.000000,Fault2
10158.431772,30713.015291,-2000.000000,Fault2
10511.831772,29983.745291,-2000.000000,Fault2
11286.751772,28581.745291,-2000.000000,Fault2
11702.441772,27946.515291,-2000.000000,Fault2
11996.901772,27444.555291,-2000.000000,Fault2
12303.191772,26938.735291,-2000.000000,Fault2
12633.861772,26155.715291,-2000.000000,Fault2
12932.271772,25559.295291,-2000.000000,Fault2
13190.071772,24973.745291,-2000.000000,Fault2
13394.771772,24542.795291,-2000.000000,Fault2
9142.170000,9530.950000,-2000.000000,Fault2
9118.970000,8646.320000,-2000.000000,Fault2
9129.930000,7905.410000,-2000.000000,Fault2
9079.830000,6781.480000,-2000.000000,Fault2
9060.150000,5506.310000,-2000.000000,Fault2
9074.440000,4386.550000,-2000.000000,Fault2
9159.590000,2931.920000,-2000.000000,Fault2
9147.540000,1974.490000,-2000.000000,Fault2
9175.910000,991.370000,-2000.000000,Fault2
9142.160000,12.100000,-2000.000000,Fault2
9384.558617,31051.175680,-2000.000000,Fault2
9774.098617,30216.415680,-2000.000000,Fault2
10156.388617,29546.165680,-2000.000000,Fault2
10947.918617,28113.505680,-2000.000000,Fault2
11373.258617,27462.485680,-2000.000000,Fault2
11655.918617,26979.905680,-2000.000000,Fault2
11921.878617,26546.195680,-2000.000000,Fault2
12219.278617,25904.875680,-2000.000000,Fault2
12524.748617,25293.775680,-2000.000000,Fault2
12846.538617,24650.255680,-2000.000000,Fault2
13040.418617,24247.835680,-2000.000000,Fault2
13193.240000,16399.230000,-2000.000000,Fault2
13234.370000,16871.950000,-2000.000000,Fault2
13234.340000,17513.000000,-2000.000000,Fault2
13250.890000,18074.720000,-2000.000000,Fault2
13308.810000,18580.240000,-2000.000000,Fault2
13368.630000,19395.620000,-2000.000000,Fault2
13399.000000,19948.620000,-2000.000000,Fault2
13396.000000,20491.110000,-2000.000000,Fault2
13406.070000,20979.430000,-2000.000000,Fault2
13407.170000,21223.160000,-2000.000000,Fault2
13408.130000,21504.830000,-2000.000000,Fault2
13406.860000,21776.750000,-2000.000000,Fault2
13407.730000,21877.940000,-2000.000000,Fault2
13412.970000,22049.370000,-2000.000000,Fault2
13421.520000,22346.370000,-2000.000000,Fault2
13414.440000,22519.300000,-2000.000000,Fault2
13404.270000,22702.950000,-2000.000000,Fault2
13398.520000,22915.870000,-2000.000000,Fault2
13389.350000,23150.710000,-2000.000000,Fault2
13394.170000,23378.720000,-2000.000000,Fault2
13396.800000,23560.240000,-2000.000000,Fault2
13391.290000,23771.720000,-2000.000000,Fault2
13384.120000,24011.600000,-2000.000000,Fault2
9208.569219,11038.430284,-2000.000000,Fault2
9982.729219,12218.710284,-2000.000000,Fault2
10567.919219,13096.930284,-2000.000000,Fault2
11505.949219,14212.310284,-2000.000000,Fault2
11679.739219,14466.350284,-2000.000000,Fault2
11882.629219,14833.830284,-2000.000000,Fault2
12155.569219,15420.630284,-2000.000000,Fault2
12627.099219,16380.460284,-2000.000000,Fault2
9491.790000,13.890000,-2000.000000,Fault2
9501.510000,978.260000,-2000.000000,Fault2
9497.150000,1974.580000,-2000.000000,Fault2
9509.220000,2930.550000,-2000.000000,Fault2
9424.090000,4384.320000,-2000.000000,Fault2
9408.900000,5701.560000,-2000.000000,Fault2
9429.470000,6783.870000,-2000.000000,Fault2
9479.550000,7906.690000,-2000.000000,Fault2
9468.580000,8647.130000,-2000.000000,Fault2
9501.540000,9546.340000,-2000.000000,Fault2
9540.550000,10378.320000,-2000.000000,Fault2
9620.020000,31432.060000,-2000.000000,Fault2
9625.400000,32499.020000,-2000.000000,Fault2
9557.720000,33828.930000,-2000.000000,Fault2
9542.670000,34436.320000,-2000.000000,Fault2
9498.580000,35098.960000,-2000.000000,Fault2
9557.690000,36696.600000,-2000.000000,Fault2
9498.570000,38333.200000,-2000.000000,Fault2
9557.710000,39978.320000,-2000.000000,Fault2
12838.895000,16498.966000,1.000000,Fault2
12838.895000,17048.060000,1.000000,Fault2
12856.055000,17906.020000,1.000000,Fault2
12856.055000,18506.592000,1.000000,Fault2
12993.328000,19982.283000,1.000000,Fault2
13061.965000,21475.133000,1.000000,Fault2
13079.124000,22727.754000,1.000000,Fault2
13079.124000,23379.804000,1.000000,Fault2
12993.328000,23757.306000,1.000000,Fault2
13010.487000,24014.694000,1.000000,Fault2
9202.237000,10754.318000,1.000000,Fault2
10056.377000,12095.144000,1.000000,Fault2
10616.665000,12937.981000,1.000000,Fault2
11551.715000,14049.421000,1.000000,Fault2
11765.453000,14361.675000,1.000000,Fault2
11997.610000,14781.269000,1.000000,Fault2
12303.157000,15382.967000,1.000000,Fault2
12714.154000,16125.867000,1.000000,Fault2
9071.550000,39787.116000,1.000000,Fault2
9012.432000,38143.251000,1.000000,Fault2
9071.550000,36506.636000,1.000000,Fault2
9012.432000,34909.528000,1.000000,Fault2
9056.495000,34247.963000,1.000000,Fault2
9071.550000,33640.306000,1.000000,Fault2
9139.245000,32309.868000,1.000000,Fault2
9133.880000,31241.936000,1.000000,Fault2
9265.944000,31057.587000,1.000000,Fault2
9732.376000,30281.029000,1.000000,Fault2
10079.675000,29563.277000,1.000000,Fault2
10877.414000,28120.492000,1.000000,Fault2
11297.866000,27477.463000,1.000000,Fault2
11586.428000,26985.189000,1.000000,Fault2
11869.337000,26521.571000,1.000000,Fault2
12186.625000,25766.136000,1.000000,Fault2
12487.618000,25164.151000,1.000000,Fault2
12742.304000,24585.318000,1.000000,Fault2
12951.426000,24144.879000,1.000000,Fault2
9107.269000,9531.865000,1.000000,Fault2
9084.059000,8646.515000,1.000000,Fault2
9095.027000,7905.930000,1.000000,Fault2
9044.939000,6782.525000,1.000000,Fault2
9025.237000,5506.358000,1.000000,Fault2
9039.551000,4385.308000,1.000000,Fault2
9124.690000,2931.118000,1.000000,Fault2
9112.634000,1974.202000,1.000000,Fault2
9141.004000,991.466000,1.000000,Fault2
9107.269000,13.305000,1.000000,Fault2
9715.925000,31158.593000,1.000000,Fault2
10092.102000,30351.013000,1.000000,Fault2
10462.555000,29702.720000,1.000000,Fault2
11243.122000,28288.916000,1.000000,Fault2
11663.574000,27645.887000,1.000000,Fault2
11952.136000,27153.613000,1.000000,Fault2
12235.045000,26689.995000,1.000000,Fault2
12546.352000,26021.346000,1.000000,Fault2
12847.344000,25419.361000,1.000000,Fault2
13171.490000,24771.068000,1.000000,Fault2
13367.698000,24363.867000,1.000000,Fault2
13228.021000,16396.209000,1.000000,Fault2
13269.247000,16870.439000,1.000000,Fault2
13269.247000,17512.484000,1.000000,Fault2
13285.710000,18072.216000,1.000000,Fault2
13343.568000,18576.976000,1.000000,Fault2
13403.469000,19393.390000,1.000000,Fault2
13433.901000,19947.757000,1.000000,Fault2
13430.906000,20490.849000,1.000000,Fault2
13440.978000,20978.995000,1.000000,Fault2
13442.083000,21223.021000,1.000000,Fault2
13443.043000,21504.852000,1.000000,Fault2
13441.775000,21776.678000,1.000000,Fault2
13442.634000,21877.258000,1.000000,Fault2
13447.864000,22048.339000,1.000000,Fault2
13456.430000,22346.580000,1.000000,Fault2
13449.310000,22520.982000,1.000000,Fault2
13439.149000,22704.385000,1.000000,Fault2
13433.410000,22917.019000,1.000000,Fault2
13424.261000,23151.025000,1.000000,Fault2
13429.074000,23378.099000,1.000000,Fault2
13431.705000,23560.446000,1.000000,Fault2
13426.183000,23772.691000,1.000000,Fault2
13419.013000,24012.642000,1.000000,Fault2
9639.275000,10703.909000,1.000000,Fault2
10412.204000,11882.314000,1.000000,Fault2
10972.492000,12725.151000,1.000000,Fault2
11907.542000,13836.591000,1.000000,Fault2
12121.280000,14148.845000,1.000000,Fault2
12353.437000,14568.439000,1.000000,Fault2
12634.218000,15171.130000,1.000000,Fault2
13102.465000,16124.184000,1.000000,Fault2
9526.696000,13.542000,1.000000,Fault2
9536.423000,978.160000,1.000000,Fault2
9532.061000,1974.439000,1.000000,Fault2
9544.117000,2931.355000,1.000000,Fault2
9458.978000,4385.545000,1.000000,Fault2
9443.810000,5701.433000,1.000000,Fault2
9464.366000,6782.762000,1.000000,Fault2
9514.454000,7906.167000,1.000000,Fault2
9503.486000,8646.752000,1.000000,Fault2
9536.423000,9544.880000,1.000000,Fault2
9575.422000,10376.690000,1.000000,Fault2
9654.931000,31431.884000,1.000000,Fault2
9660.296000,32499.816000,1.000000,Fault2
9592.601000,33830.254000,1.000000,Fault2
9577.546000,34437.911000,1.000000,Fault2
9533.483000,35099.476000,1.000000,Fault2
9592.601000,36696.584000,1.000000,Fault2
9533.483000,38333.199000,1.000000,Fault2
9592.601000,39977.064000,1.000000,Fault2
10453.320000,32966.600000,-1000.000000,Granite3
10453.320000,33981.100000,-1000.000000,Granite3
10453.330000,34931.660000,-1000.000000,Granite3
10326.530000,37023.710000,-1000.000000,Granite3
10263.100000,38546.450000,-1000.000000,Granite3
10326.530000,39751.990000,-1000.000000,Granite3
15099.440000,27386.840000,-1000.000000,Granite3
15162.850000,29606.060000,-1000.000000,Granite3
15162.850000,31254.620000,-1000.000000,Granite3
15162.850000,33156.820000,-1000.000000,Granite3
15162.850000,34995.600000,-1000.000000,Granite3
15289.660000,36897.790000,-1000.000000,Granite3
15162.850000,38229.320000,-1000.000000,Granite3
15119.830000,39883.500000,-1000.000000,Granite3
11133.140000,32376.220000,-1000.000000,Granite3
12381.280000,30736.470000,-1000.000000,Granite3
13399.230000,29360.580000,-1000.000000,Granite3
14288.350000,27516.890000,-1000.000000,Granite3
10435.870000,32966.600000,-2000.000000,Granite3
10435.870000,33981.100000,-2000.000000,Granite3
10435.880000,34931.140000,-2000.000000,Granite3
10309.100000,37022.820000,-2000.000000,Granite3
10245.650000,38546.540000,-2000.000000,Granite3
10309.100000,39752.910000,-2000.000000,Granite3
15099.440000,27386.840000,-2000.000000,Granite3
15162.850000,29606.060000,-2000.000000,Granite3
15162.850000,31254.620000,-2000.000000,Granite3
15162.850000,33156.820000,-2000.000000,Granite3
15162.850000,34995.600000,-2000.000000,Granite3
15289.660000,36897.790000,-2000.000000,Granite3
15162.850000,38229.320000,-2000.000000,Granite3
15119.830000,39883.500000,-2000.000000,Granite3
11422.760000,32596.670000,-2000.000000,Granite3
12672.290000,30955.080000,-2000.000000,Granite3
13710.810000,29548.710000,-2000.000000,Granite3
14616.310000,27674.720000,-2000.000000,Granite3
10470.778000,32966.596000,1.000000,Granite3
10470.778000,33981.097000,1.000000,Granite3
10470.778000,34932.193000,1.000000,Granite3
10343.965000,37024.602000,1.000000,Granite3
10280.559000,38546.354000,1.000000,Granite3
10343.965000,39751.074000,1.000000,Granite3
15099.440000,27386.838000,1.000000,Granite3
15162.847000,29606.060000,1.000000,Granite3
15162.847000,31254.625000,1.000000,Granite3
15162.847000,33156.815000,1.000000,Granite3
15162.847000,34995.599000,1.000000,Granite3
15289.659000,36897.789000,1.000000,Granite3
15162.847000,38229.322000,1.000000,Granite3
15119.827000,39883.504000,1.000000,Granite3
10843.530000,32155.767000,1.000000,Granite3
12090.270000,30517.867000,1.000000,Granite3
13087.660000,29172.437000,1.000000,Granite3
13960.380000,27359.047000,1.000000,Granite3
14845.820000,12232.720000,-1000.000000,Granite2
14909.220000,10330.530000,-1000.000000,Granite2
14972.630000,9379.440000,-1000.000000,Granite2
14972.630000,7477.250000,-1000.000000,Granite2
14655.600000,5448.250000,-1000.000000,Granite2
14465.380000,3672.870000,-1000.000000,Granite2
14148.340000,1960.900000,-1000.000000,Granite2
13872.450000,0.000000,-1000.000000,Granite2
10133.880000,9518.560000,-1000.000000,Granite2
10090.340000,7857.690000,-1000.000000,Granite2
10071.550000,6769.220000,-1000.000000,Granite2
10133.880000,4019.870000,-1000.000000,Granite2
10153.750000,2087.710000,-1000.000000,Granite2
10133.880000,0.000000,-1000.000000,Granite2
10204.330000,11415.760000,-1000.000000,Granite2
11338.440000,13129.290000,-1000.000000,Granite2
12266.500000,14231.040000,-1000.000000,Granite2
13183.980000,15841.170000,-1000.000000,Granite2
14845.820000,12232.720000,-2000.000000,Granite2
14909.220000,10330.530000,-2000.000000,Granite2
14972.630000,9379.440000,-2000.000000,Granite2
14972.630000,7477.250000,-2000.000000,Granite2
14655.600000,5448.250000,-2000.000000,Granite2
14465.380000,3672.870000,-2000.000000,Granite2
14148.340000,1960.900000,-2000.000000,Granite2
13872.450000,0.000000,-2000.000000,Granite2
10133.880000,9518.560000,-2000.000000,Granite2
10090.340000,7857.690000,-2000.000000,Granite2
10071.550000,6769.220000,-2000.000000,Granite2
10133.880000,4019.870000,-2000.000000,Granite2
10153.750000,2087.710000,-2000.000000,Granite2
10133.880000,0.000000,-2000.000000,Granite2
10240.538509,11487.120568,-2000.000000,Granite2
11386.698509,13217.760568,-2000.000000,Granite2
12307.758509,14309.830568,-2000.000000,Granite2
13207.668509,15892.180568,-2000.000000,Granite2
14845.815000,12232.724000,1.000000,Granite2
14909.221000,10330.534000,1.000000,Granite2
14972.628000,9379.438000,1.000000,Granite2
14972.628000,7477.248000,1.000000,Granite2
14655.596000,5448.246000,1.000000,Granite2
14465.377000,3672.868000,1.000000,Granite2
14148.345000,1960.897000,1.000000,Granite2
13872.454000,0.000000,1.000000,Granite2
10133.880000,9518.560000,1.000000,Granite2
10090.340000,7857.686000,1.000000,Granite2
10071.550000,6769.220000,1.000000,Granite2
10133.880000,4019.870000,1.000000,Granite2
10153.746000,2087.710000,1.000000,Granite2
10133.880000,0.000000,1.000000,Granite2
10507.900000,11214.970000,1.000000,Granite2
11629.970000,12911.370000,1.000000,Granite2
12565.020000,14022.810000,1.000000,Granite2
13500.070000,15660.720000,1.000000,Granite2
10150.490000,28737.780000,-1000.000000,Granite
10685.330000,27614.510000,-1000.000000,Granite
11198.780000,26871.660000,-1000.000000,Granite
11936.180000,25634.280000,-1000.000000,Granite
8255.510000,29886.420000,-1000.000000,Granite
6924.790000,29859.690000,-1000.000000,Granite
6037.100000,29479.250000,-1000.000000,Granite
5529.850000,28528.150000,-1000.000000,Granite
5276.230000,26816.180000,-1000.000000,Granite
5271.460000,25357.840000,-1000.000000,Granite
5086.010000,23138.610000,-1000.000000,Granite
5144.650000,21553.460000,-1000.000000,Granite
5144.650000,18573.360000,-1000.000000,Granite
5144.650000,16163.920000,-1000.000000,Granite
5276.230000,14642.160000,-1000.000000,Granite
5271.460000,12866.790000,-1000.000000,Granite
5276.230000,10837.780000,-1000.000000,Granite
5398.270000,8618.560000,-1000.000000,Granite
5403.040000,7350.440000,-1000.000000,Granite
5461.680000,4814.180000,-1000.000000,Granite
5588.490000,2277.930000,-1000.000000,Granite
5529.850000,122.110000,-1000.000000,Granite
11811.760000,17474.110000,-1000.000000,Granite
11929.120000,18636.760000,-1000.000000,Granite
11936.430000,19872.470000,-1000.000000,Granite
11962.900000,22001.690000,-1000.000000,Granite
11936.430000,23148.290000,-1000.000000,Granite
8133.880000,0.000000,-1000.000000,Granite
8124.740000,2024.300000,-1000.000000,Granite
8133.880000,4019.870000,-1000.000000,Granite
8071.550000,6769.220000,-1000.000000,Granite
8133.880000,9518.560000,-1000.000000,Granite
8204.330000,11415.760000,-1000.000000,Granite
9338.440000,13129.290000,-1000.000000,Granite
10266.500000,14231.040000,-1000.000000,Granite
11183.980000,15841.170000,-1000.000000,Granite
9779.125121,28823.137257,-2000.000000,Granite
10300.525121,27725.377257,-2000.000000,Granite
10805.265121,26996.817257,-2000.000000,Granite
11549.015121,25749.147257,-2000.000000,Granite
8255.510000,29886.420000,-2000.000000,Granite
6924.790000,29859.690000,-2000.000000,Granite
6037.100000,29479.250000,-2000.000000,Granite
5529.850000,28528.150000,-2000.000000,Granite
5276.230000,26816.180000,-2000.000000,Granite
5271.460000,25357.840000,-2000.000000,Granite
5086.010000,23138.610000,-2000.000000,Granite
5144.650000,21553.460000,-2000.000000,Granite
5144.650000,18573.360000,-2000.000000,Granite
5144.650000,16163.920000,-2000.000000,Granite
5276.230000,14642.160000,-2000.000000,Granite
5271.460000,12866.790000,-2000.000000,Granite
5276.230000,10837.780000,-2000.000000,Granite
5398.270000,8618.560000,-2000.000000,Granite
5403.040000,7350.440000,-2000.000000,Granite
5461.680000,4814.180000,-2000.000000,Granite
5588.490000,2277.930000,-2000.000000,Granite
5529.850000,122.110000,-2000.000000,Granite
11811.760000,17474.110000,-2000.000000,Granite
11929.120000,18636.760000,-2000.000000,Granite
11936.430000,19872.470000,-2000.000000,Granite
11962.900000,22001.690000,-2000.000000,Granite
11936.430000,23148.290000,-2000.000000,Granite
8133.880000,0.000000,-2000.000000,Granite
8124.740000,2024.300000,-2000.000000,Granite
8133.880000,4019.870000,-2000.000000,Granite
8071.550000,6769.220000,-2000.000000,Granite
8133.880000,9518.560000,-2000.000000,Granite
7900.760000,11616.560000,-2000.000000,Granite
9046.920000,13347.200000,-2000.000000,Granite
9967.980000,14439.270000,-2000.000000,Granite
10867.890000,16021.620000,-2000.000000,Granite
9822.013000,28581.003000,1.000000,Granite
10370.289000,27432.235000,1.000000,Granite
10892.456000,26675.092000,1.000000,Granite
11623.490000,25447.999000,1.000000,Granite
8255.511000,29886.421000,1.000000,Granite
6924.793000,29859.686000,1.000000,Granite
6037.104000,29479.247000,1.000000,Granite
5529.853000,28528.152000,1.000000,Granite
5276.228000,26816.181000,1.000000,Granite
5271.458000,25357.836000,1.000000,Granite
5086.009000,23138.614000,1.000000,Granite
5144.645000,21553.455000,1.000000,Granite
5144.645000,18573.357000,1.000000,Granite
5144.645000,16163.917000,1.000000,Granite
5276.228000,14642.164000,1.000000,Granite
5271.458000,12866.787000,1.000000,Granite
5276.228000,10837.784000,1.000000,Granite
5398.271000,8618.562000,1.000000,Granite
5403.041000,7350.436000,1.000000,Granite
5461.677000,4814.182000,1.000000,Granite
5588.490000,2277.929000,1.000000,Granite
5529.853000,122.113000,1.000000,Granite
11811.760000,17474.110000,1.000000,Granite
11929.123000,18636.764000,1.000000,Granite
11936.430000,19872.470000,1.000000,Granite
11962.899000,22001.695000,1.000000,Granite
11936.430000,23148.290000,1.000000,Granite
8133.880000,0.000000,1.000000,Granite
8124.743000,2024.303000,1.000000,Granite
8133.880000,4019.870000,1.000000,Granite
8071.550000,6769.220000,1.000000,Granite
8133.880000,9518.560000,1.000000,Granite
8507.900000,11214.970000,1.000000,Granite
9629.970000,12911.370000,1.000000,Granite
10565.020000,14022.810000,1.000000,Granite
11500.070000,15660.720000,1.000000,Granite
