G_x,G_y,G_z,X,Y,Z,azimuth,beta,dip,formation,kappa,n_points,polarity
0.19706916343102754,-0.03462008512819723,0.9797781353604046,733657.7849999998,1919413.9575,564.1686862500002,100.0,0.0,11.542046293779672,CARBO,666.0,4.0,1.0
0.17012365670205967,0.22431016725473601,0.9595534848545296,734902.3700000001,1917701.9966666668,479.4419156666667,37.0,0.0,16.3513257251375,CARBO,666.0,3.0,1.0
0.00014219558216625118,0.4096027617744644,0.9122639734896626,734399.0025,1917628.5525,498.10804375,0.0,0.0,24.17988491186076,CARBO,666.0,4.0,1.0
0.2605261688334936,-0.17235520338683832,0.9499577881245164,733403.6399999999,1918982.238,515.1245334,123.0,0.0,18.202616344934427,CARBO,666.0,5.0,1.0
0.39287742804603415,0.10527118957008344,0.9135454576436008,732609.935,1915865.255,236.4034865,75.0,0.0,23.999999999859142,CARBO,9999.0,2.0,1.0
-0.05717876331606505,-0.16637096379925898,0.984404028552378,744349.298,1917978.862,386.5614356,199.0,0.0,10.132343483632832,CARBO,666.0,5.0,1.0
1e-12,1e-12,1.000000000001,744355.17,1915992.61,231.46082,45.0,0.0,0.0,CARBO,9999.0,1.0,1.0
0.31038112812163243,-0.01409681015958586,0.9505076723779076,742213.6675,1916312.4525,232.79258450000003,93.0,0.0,18.101486249477716,CARBO,666.0,4.0,1.0
0.6289072148590881,0.19682598512329733,0.7521537387252877,742970.0766666669,1916018.91,326.58763733333336,73.0,0.0,41.222712617419454,CARBO,666.0,3.0,1.0
0.5093529769540599,0.08537413366005334,0.8563123274657631,742969.2825,1917576.92,294.47896625,80.0,0.0,31.09498113031221,CARBO,77.66124198203576,4.0,1.0
0.13570747141528122,-0.27324682358179925,0.9523232936374746,742839.2660000002,1917112.334,237.83881659999997,154.0,0.0,17.763621621288834,CARBO,137.38020883781874,5.0,1.0
0.06106307513197672,-0.2408456762202865,0.9686406253618622,742862.1166666667,1916967.943333333,232.116058,166.0,0.0,14.386754825609248,CARBO,116.86903491434099,3.0,1.0
0.4175398659907633,0.021520659821244,0.9084037216509374,738872.1366666667,1920943.5433333328,338.4717980000001,87.0,0.0,24.71431856159539,CARBO,666.0,3.0,1.0
0.2921541536552971,-0.3338541563002491,0.8962072041793716,739681.4750000002,1919888.135,408.3076565,139.0,0.0,26.336085165002732,CARBO,666.0,2.0,1.0
0.2569117850535059,0.04912287439262773,0.9651856183719416,739523.958,1920077.112,439.4422176,79.0,0.0,15.162997646611338,CARBO,666.0,5.0,1.0
0.4545194776730436,0.4545194776730436,0.766044443119978,738757.81,1919920.23,455.535046,45.0,0.0,39.99999999991086,CARBO,9999.0,1.0,1.0
0.5456167097325716,-0.11144650215120963,0.8305914056976891,739751.15,1918337.073333333,260.8311956666667,102.0,0.0,33.84046232393883,CARBO,666.0,3.0,1.0
0.8385580704278931,-0.2935388846183893,0.4589719879657588,740355.0966666667,1917336.113333333,300.270205,109.0,0.0,62.67920836145788,CARBO,666.0,3.0,1.0
0.17848218420446196,0.10725439897711073,0.9780800600266132,740454.4733333333,1916614.99,433.5922066666667,59.0,0.0,12.018598496798706,CARBO,666.0,3.0,1.0
-0.03333899187405102,0.33776342877028714,0.9406404083421896,737720.7499999999,1917256.8525,341.47707025,354.0,0.0,19.840615780499878,CARBO,666.0,4.0,1.0
0.4934228837726026,-0.028317512719525505,0.8693284628050022,740003.335,1921293.295,240.015737,93.0,0.0,29.619303915420584,CARBO,666.0,2.0,1.0
0.2943938004657894,-0.014345718239539385,0.955576522637251,739670.2339999998,1921448.212,297.7281536000001,93.0,0.0,17.14213463057128,CARBO,666.0,5.0,1.0
0.4727230012069338,-0.2144715284898026,0.8547133599032819,740014.7066666667,1922103.176666667,373.265022,114.0,0.0,31.271917563231806,CARBO,666.0,3.0,1.0
0.6757997033692831,-0.04123144487515162,0.7359311984686452,740166.6033333332,1921897.06,334.9639363333333,93.0,0.0,42.61404016958024,CARBO,666.0,3.0,1.0
0.16597384080137995,-0.3114226705770553,0.9356647927651724,736663.41,1918173.5,360.333436,152.0,0.0,20.66418642358398,CARBO,666.0,4.0,1.0
-0.0749139728256559,0.06181533290774914,0.995272204621922,736573.065,1918403.465,383.7678875,310.0,0.0,5.573631079533034,CARBO,666.0,2.0,1.0
0.1739462743155605,-0.14564259779065974,0.9739255245451388,733051.1425000002,1920730.8925,550.6254452500001,130.0,0.0,13.112745459506275,CARBO,666.0,4.0,1.0
0.3200657590435575,-0.10554991511757662,0.9414972784382034,733379.98,1917424.596666667,402.9813698333333,108.0,0.0,19.69545560614078,CARBO,37.879244180471524,6.0,1.0
0.24978415509575586,0.086450088627782,0.964434683137924,733096.1399999999,1915831.3125,223.88591975000003,71.0,0.0,15.326627380217564,CARBO,666.0,4.0,1.0
0.1844001221818576,0.0214570741279082,0.9826170102889454,733368.9266666665,1916476.0633333328,344.204105,83.0,0.0,10.698699581376957,CARBO,666.0,3.0,1.0
0.5503565600597404,-0.004556824185328606,0.8349172965944313,732893.8766666666,1916816.7733333327,303.701378,90.0,0.0,33.39277246756096,CARBO,666.0,3.0,1.0
-0.1937571905262764,0.04070501337768551,0.9802046995425427,739241.415,1920893.1425,363.3268895,282.0,0.0,11.419253372850985,CARBO,666.0,4.0,1.0
0.0943873837376932,0.16711033359056993,0.9814097809775496,739148.2999999998,1920683.0633333328,435.158729,29.0,0.0,11.065091022232899,CARBO,666.0,3.0,1.0
0.26568567303789425,0.17457797831329294,0.9481211170680908,739275.938,1920273.424,419.4241126,57.0,0.0,18.5365375454816,CARBO,666.0,5.0,1.0
0.022204154377566204,-0.5769861983507479,0.8164520209057776,739575.9083333333,1918303.595,286.18147749999997,178.0,0.0,35.26881154243328,CARBO,666.0,5.0,1.0
0.4435121193014305,0.47002126384158,0.7631362994704927,740596.2000000002,1917374.7866666669,271.90120500000006,43.0,0.0,40.258527262380035,CARBO,666.0,3.0,1.0
-0.2253261150679777,0.2779743935074511,0.9337871162221812,740617.2399999999,1917243.13,286.11923966666666,321.0,0.0,20.966929633157264,CARBO,666.0,3.0,1.0
0.517916914105456,-0.1398846185201572,0.8439160879998391,739315.8175,1914191.99,378.341819,105.0,0.0,32.444011015083625,CARBO,666.0,4.0,1.0
-0.020779909163771662,-0.17508313836735925,0.9843343385428458,738803.7333333334,1914738.3100000003,386.44077033333326,187.0,0.0,10.155015563147435,CARBO,666.0,3.0,1.0
-0.11440892506698755,-0.10668804861369173,0.9876883405961376,735344.62,1920221.76,547.15273,227.0,0.0,8.999999999633774,CARBO,9999.0,1.0,1.0
0.2579613632863356,-0.3082441164536164,0.9156645126481556,734101.5766666669,1920367.5133333327,566.4812573333334,140.0,0.0,23.699726410029964,CARBO,666.0,3.0,1.0
0.008300450030412236,0.0901171929300573,0.9958965779977856,733448.9075,1918173.3875,431.19044725,5.0,0.0,5.1922947890619415,CARBO,666.0,4.0,1.0
0.07696315252303408,0.05012979383122152,0.9957729042930196,732877.0899999999,1918020.275,427.99933675,57.0,0.0,5.270014050545028,CARBO,666.0,4.0,1.0
0.15468988791574534,0.05051780896415792,0.9866706591127938,733664.3533333334,1917776.766666666,425.5402773333333,72.0,0.0,9.365383283141973,CARBO,666.0,3.0,1.0
0.3322951158296534,-0.18951176418188004,0.9239400669050069,744122.8533333334,1916527.51,233.05656466666665,120.0,0.0,22.49093499347876,CARBO,666.0,3.0,1.0
0.2747395334551825,0.09999701235450843,0.9563047559627637,743635.75,1917119.215,295.6579785,70.0,0.0,17.00000000005327,CARBO,263.28647970857367,2.0,1.0
-0.026379452015374262,-0.20334873442018608,0.9787509472389172,743697.8828571428,1916357.2514285718,250.68072628571426,187.0,0.0,11.832580290661259,CARBO,52.33199925850806,7.0,1.0
0.08519466763892111,-0.297438026137472,0.9509324314657368,734509.422,1920093.0280000002,583.1630546,164.0,0.0,18.022992746879773,CARBO,666.0,5.0,1.0
-0.05170551277099178,-0.2399335173334452,0.9694113921391116,742843.0266666667,1916833.9066666663,238.0558193333333,192.0,0.0,14.207929252496676,CARBO,666.0,3.0,1.0
0.16167574793516254,-0.4373674210475678,0.8846302569637811,742780.73,1916794.07,232.61629700000003,160.0,0.0,27.793945111254374,CARBO,666.0,3.0,1.0
-0.049052287239138716,-0.6046505463828914,0.7949789870653688,742821.8699999999,1916799.6225,235.33294175,185.0,0.0,37.34672903325644,CARBO,666.0,4.0,1.0
-0.7898289189347565,0.5767422185900228,-0.20865927276354665,736443.814,1916683.31,462.12948940000007,306.0,0.0,102.04379377329796,CARBO,666.0,5.0,1.0
-0.3434505490669991,-0.03609858197871799,0.9384767512968568,736239.2200000002,1916415.324166667,444.68498691666673,264.0,0.0,20.20269977210405,CARBO,666.0,5.0,1.0
-0.032443653601890665,0.03500769319894482,0.9988602859048152,740857.4535294119,1921627.787647059,259.83954705882354,317.0,0.0,2.735752760829026,LIAS,46.59114320542883,17.0,1.0
-0.04289991343489544,0.12753512800503886,0.9909058424250092,741302.2011111111,1918527.4588888888,383.7812412222222,341.0,0.0,7.73300954776947,LIAS,41.62826679893828,9.0,1.0
-0.0009809362879855557,-0.2354060686457703,0.9718966100407708,737117.7385714286,1914459.7085714287,431.61183014285723,180.0,0.0,13.61568081718811,LIAS,44.13487909442333,7.0,1.0
0.17404973841895025,-0.07815102680545168,0.9816308397587908,741093.1587500002,1916616.92125,447.0601745,114.0,0.0,10.998902035395837,LIAS,40.84428509791752,8.0,1.0
0.09048458526933828,-0.04972774128567429,0.9946555642911072,740341.538,1915874.312,388.5223144,119.0,0.0,5.926280045527343,LIAS,73.48940259984286,5.0,1.0
0.12473561927733826,0.043576540294201216,0.9912326217490458,740775.4400000002,1919682.1684615384,544.873105923077,71.0,0.0,7.592596411800223,LIAS,49.84927995084792,13.0,1.0
0.4271978028920712,-0.1343359094212218,0.8941229784790012,742906.3666666667,1920470.64,210.38406633333332,107.0,0.0,26.60399957779192,LIAS,252.94125113552784,3.0,1.0
-0.262002630228385,0.21984631039395414,0.9396926207869084,739893.94,1913298.17,350.380514,310.0,0.0,19.99999999983248,LIAS,9999.0,2.0,1.0
0.14215746435704324,0.09537278334371854,0.9852386957102568,741352.5733333335,1916018.6716666662,462.9731968333333,56.0,0.0,9.856793944582886,LIAS,42.82510892429321,6.0,1.0
0.09807282000581362,0.08943271869267078,0.9911526173114537,740475.7699999998,1916521.102,456.0512386,48.0,0.0,7.627210891641238,LIAS,107.16715177638386,5.0,1.0
0.0976706845920976,-0.1532933798814919,0.9833420447920548,742070.245,1915779.7575,394.83891625,147.0,0.0,10.472568178091343,LIAS,57.87905109729157,4.0,1.0
-0.0013133812877957885,0.17284094583134135,0.9849488730252552,741683.2729999998,1915694.5580000002,416.4049943,-0.0,0.0,9.953329188630578,LIAS,82.37955918306733,10.0,1.0
-0.228034461951213,0.12682079441229827,0.9653583636490932,742906.8180000002,1914851.202,348.3706076,299.0,0.0,15.125111723631425,LIAS,56.51849743481521,5.0,1.0
-0.07452752476711758,0.3010482745600731,0.9506921607105476,740244.9475,1919679.33,516.9595852499998,346.0,0.0,18.06743415869916,LIAS,408.4879916544275,4.0,1.0
0.4687475384499989,0.17061015138200267,0.8666994412381244,742940.5175,1920211.745,228.873077,70.0,0.0,29.92267058865957,LIAS,44.57871172414149,4.0,1.0
-0.06676517241675071,0.05602263155222212,0.9961946980927456,742894.82,1917959.18,460.65872,310.0,0.0,4.9999999993425375,LIAS,9999.0,1.0,1.0
0.0199522211710739,0.2072696738035611,0.9780803602934202,741755.82,1920252.2933333328,436.25664366666666,5.0,0.0,12.01851587591881,LIAS,75.5064748353995,3.0,1.0
-0.07561103909746959,-0.09979393583082986,0.9921311108608544,745705.2233333333,1915678.9833333327,202.11504366666668,217.0,0.0,7.192494524863747,LIAS,78.86914189112053,3.0,1.0
-0.054900346145957145,-0.0168985797733023,0.9983488318191692,745964.735,1917018.475,272.90566975,253.0,0.0,3.293010090920688,LIAS,666.0,4.0,1.0
-0.23190365523409906,-0.29755695708520186,0.926110442646696,743898.365,1915695.7975,412.9625075,218.0,0.0,22.163599620016395,LIAS,91.86530866941943,4.0,1.0
-0.3113078485132851,0.07650366460652716,0.9472246896886722,741894.700769231,1913315.2023076925,299.6655424615385,284.0,0.0,18.69742431420336,LIAS,49.81845863432659,13.0,1.0
0.1382599328582329,-0.03646517011352128,0.9897244476795696,740689.815,1914585.208333333,444.37858716666665,105.0,0.0,8.220775814578912,LIAS,88.7699709803838,6.0,1.0
-0.251363132162353,-0.015288186887960829,0.9677721049561256,739377.5916666667,1913453.5566666662,367.8307606666667,267.0,0.0,14.585688028093562,LIAS,666.0,5.0,1.0
0.19094303692731207,-0.0939237664173896,0.9770972739451004,741029.62,1915776.555,355.51362,116.0,0.0,12.286087364500894,LIAS,565.1358336839141,2.0,1.0
0.1891095166325812,-0.08408664242495979,0.9783491336351704,740725.6241666669,1916527.8775,421.15844650000014,114.0,0.0,11.944334847059073,LIAS,68.27582613757997,11.0,1.0
-0.11739463034257246,0.1523094326396227,0.9813359962294907,740057.955,1919990.52,500.554997,322.0,0.0,11.087096640692348,LIAS,666.0,4.0,1.0
0.2469195662564325,0.09041854892402043,0.9648083819133256,743053.085,1920237.49,237.06288849999999,70.0,0.0,15.245412268556962,LIAS,666.0,2.0,1.0
0.4178408116409457,-0.11595836692717287,0.9010897365228498,742407.91,1919041.915,292.0945225000001,106.0,0.0,25.698319994763512,LIAS,60.86130611847397,2.0,1.0
0.2264807107291865,-0.1128576901246437,0.967455233820838,742290.46,1920221.18,308.3663630000001,116.0,0.0,14.657609043376999,LIAS,113.83884934768386,2.0,1.0
-0.26442259179913824,-0.1929234754468198,0.9449133428879848,745414.7050000002,1915275.1425,216.71141725,234.0,0.0,19.106227193755892,LIAS,93.01581201822792,4.0,1.0
-0.34158219204304685,0.06925108176457129,0.9372971213833444,743982.2228571429,1917218.8014285718,410.2376285714285,281.0,0.0,20.397512582748,LIAS,85.77671724482917,7.0,1.0
-0.24179219079730285,-0.0308938012449084,0.9698361250820062,743441.5149999999,1915445.945,442.9701195,263.0,0.0,14.108438537683732,LIAS,666.0,2.0,1.0
-0.21924158840109548,0.09971778641465076,0.9705614297858359,741692.568,1914193.108,403.63392180000005,294.0,0.0,13.936932653966489,LIAS,666.0,5.0,1.0
0.04205229295372515,0.047616365485254386,0.9979801032061254,740292.1,1914422.11,478.5598985,41.0,0.0,3.642296946580049,LIAS,82.29064486566396,4.0,1.0
0.32739406877331506,0.22229987599589893,0.9183658796276468,740955.8899999999,1916039.0875,396.475758,56.0,0.0,23.31165812583447,LIAS,666.0,4.0,1.0
-0.3415161042543516,-0.19549721966382705,0.9193190891299085,742723.9639999998,1915862.168,339.4486666,240.0,0.0,23.17326045426997,LIAS,666.0,5.0,1.0
-0.05265472051106973,-0.01814006214615224,0.9984480049322724,742310.9933333333,1915743.636666667,369.60657833333335,251.0,0.0,3.1925593763123823,LIAS,666.0,3.0,1.0
0.24895179226356706,0.1971850415476281,0.9482304912407205,742686.4366666665,1919714.5666666662,239.26175266666667,52.0,0.0,18.516815265762478,LIAS,254.57239952008143,3.0,1.0
0.5961477754102641,0.381113865392916,0.7066541243625934,742795.1366666667,1919738.5433333328,251.1139053333333,57.0,0.0,45.03666635938898,LIAS,135.89349874365521,3.0,1.0
0.4698463103939541,-0.17101007166183432,0.8660254037854387,742318.06,1919744.03,245.047332,110.0,0.0,29.99999999988541,LIAS,9999.0,1.0,1.0
0.14163077457212625,-0.3004198022107941,0.9432330921536451,744963.1780000002,1915453.928,239.9798214,155.0,0.0,19.39820008249564,LIAS,666.0,5.0,1.0
-0.19440071445627816,-0.20879451390250425,0.9584431194302068,744797.9483333335,1916794.4933333327,311.4523028333333,223.0,0.0,16.57580716084547,LIAS,57.06697233701696,5.0,1.0
0.2891380983455003,-0.09354156199955907,0.9527062171854608,740244.9033333333,1914089.58,470.6701516666667,108.0,0.0,17.691567458987738,LIAS,666.0,3.0,1.0
0.11824272901483493,0.2249163911904735,0.9671769610619241,742496.97,1920116.958,266.5526094,28.0,0.0,14.720485820522347,LIAS,666.0,5.0,1.0
-0.06336893494954535,0.12364528850413578,0.9903010757916452,745352.2440000002,1917402.932,364.97309360000014,333.0,0.0,7.986399936082772,LIAS,666.0,5.0,1.0
-0.4001598693216967,0.2467272101275932,0.8826084991473271,743896.6375000002,1917500.8,406.78858775,302.0,0.0,28.04135599142993,LIAS,666.0,4.0,1.0
-0.05689378717118266,-0.2744254923906118,0.9599238230752952,744430.62,1917390.38,446.6613685,192.0,0.0,16.275785360532254,LIAS,666.0,2.0,1.0
-0.2780844026066757,-0.008355398707114912,0.9605203029292684,744805.4066666667,1917547.9966666668,401.04658,268.0,0.0,16.15339487438163,LIAS,666.0,3.0,1.0
-0.4470972316697441,0.0425921841224655,0.8934707445042223,744757.4240000001,1917272.406,436.96156239999993,275.0,0.0,26.68732761887444,LIAS,666.0,5.0,1.0
0.055725450080890235,-0.26359614626688266,0.9630221938701778,737415.6566666666,1914843.586,421.81760086666657,168.0,0.0,15.62987980759584,TRIAS,50.56407855701874,15.0,1.0
0.30691002014358165,-0.20475410784145545,0.9294525242622756,740244.2266666666,1915875.1866666668,372.34757233333335,124.0,0.0,21.650366250532688,TRIAS,666.0,3.0,1.0
-0.0199627893923028,-0.3261212252840455,0.9451171532984212,736156.2809090908,1914605.866363637,315.5559065454545,184.0,0.0,19.070519110475853,TRIAS,56.11869022819319,11.0,1.0
-0.3220654306648967,0.004378227676478208,0.9467072881799566,739831.9199999998,1919995.24,473.31402649999995,271.0,0.0,18.789680431416713,TRIAS,666.0,2.0,1.0
0.09339060527363266,0.12369378608063387,0.9879160096544964,740304.9975,1922093.4725,336.2459120000001,37.0,0.0,8.916227094776172,TRIAS,52.1787674268316,4.0,1.0
-0.03091738765866635,0.35719272580120925,0.9335188652486172,740672.605,1917438.79,263.189224,355.0,0.0,21.009840196019574,TRIAS,193.5003727176326,2.0,1.0
0.22931496441325744,-0.3882757000044628,0.8925562323361991,744867.615,1916081.2675,243.8227185,149.0,0.0,26.80375944537877,TRIAS,666.0,4.0,1.0
-0.02243332226336828,0.011933750328206764,0.9996771136998844,739480.936,1914039.492,389.2310268,298.0,0.0,1.4560427487314551,TRIAS,50.9834966255021,5.0,1.0
0.14995445055177015,-0.1970916060936847,0.968849091224804,739660.345,1912787.84,359.653983,143.0,0.0,14.338604112527086,TRIAS,147.31117091221805,2.0,1.0
0.2292247448657589,0.05016757072384922,0.9720798481549214,740620.988,1921597.968,208.5630142,78.0,0.0,13.571010752724158,TRIAS,666.0,5.0,1.0
0.1883683909654389,0.049672006533906285,0.9808414963958176,740408.082,1918519.916,338.379541,75.0,0.0,11.233478034612656,TRIAS,666.0,5.0,1.0
0.3338575575699093,-0.10079954729255856,0.9372185350915068,740617.1025,1916897.97,341.82130325,107.0,0.0,20.410427628946906,TRIAS,69.90516065153099,4.0,1.0
0.11983531427901566,0.024982102419430482,0.9924794164164588,734931.01,1914466.865,290.603854,78.0,0.0,7.031305316398642,TRIAS,666.0,2.0,1.0
0.09029543281987401,0.008356237843816047,0.9958799667133432,734947.02,1913656.27,201.2818655,85.0,0.0,5.2028009920018174,TRIAS,666.0,4.0,1.0
0.3840424474994877,-0.1510854899493627,0.9108702285426636,744094.7599999999,1916705.55,268.3869486666667,111.0,0.0,24.37411097524199,TRIAS,666.0,3.0,1.0
-0.2372552402364447,-0.09430022721038472,0.966859564843011,743773.4199999998,1915901.1466666663,372.3534893333333,248.0,0.0,14.7918835935429,TRIAS,666.0,3.0,1.0
-0.19826689127314606,-0.16636567534180194,0.9659258262900684,742928.54,1915746.53,346.172781,230.0,0.0,14.9999999997786,TRIAS,9999.0,1.0,1.0
-0.4913503896343961,-0.3629448375454871,0.7917359657772327,742803.7799999998,1915956.913333333,294.8992603333333,234.0,0.0,37.65196259185392,TRIAS,666.0,3.0,1.0
0.257852618479621,-0.2720411429963707,0.9270952721594644,742488.9650000002,1916136.47,261.3245,137.0,0.0,22.01354464609896,TRIAS,666.0,2.0,1.0
0.01704645427133248,-0.11430654263585732,0.9932992664385756,739222.7200000002,1913788.9,346.05783199999996,172.0,0.0,6.636538392529192,TRIAS,54.12043941924902,3.0,1.0
0.1354371336566728,-0.24451599141936106,0.9601399443659614,738832.11,1913289.25,253.0959795,151.0,0.0,16.231543623671566,TRIAS,66.32438694271504,2.0,1.0
-0.08726466715882404,0.2397577025388359,0.9669028503107014,740716.6,1918191.14,307.093429,340.0,0.0,14.78216645359319,TRIAS,990.1395530035628,2.0,1.0
0.21986497545985165,-0.022615426020991,0.9752681349618308,740736.9375,1917741.35,252.31542275,96.0,0.0,12.769245200322326,TRIAS,68.37643083900122,4.0,1.0
-0.17199320654523148,0.23362433590423226,0.9569942562918524,741400.2840000001,1917921.818,308.7250188,324.0,0.0,16.864354012731205,TRIAS,666.0,5.0,1.0
0.1911257307309869,0.04285534533405747,0.9806295806413576,740571.98,1916832.81,345.90669450000007,77.0,0.0,11.295635861896393,TRIAS,666.0,2.0,1.0
0.2861334003211585,-0.2446995998784597,0.9264177152019348,742420.4733333333,1919351.8233333328,249.1324573333333,131.0,0.0,22.116885393037453,TRIAS,82.60792275923285,3.0,1.0
-0.175374546598977,-0.20813447837296548,0.9622493477875768,743825.6020000002,1917840.4740000002,383.3749121999999,220.0,0.0,15.793400797981286,TRIAS,666.0,5.0,1.0
0.07564318932658234,0.2823042258106117,0.9563380322866878,743468.96,1917402.846666667,308.02254633333337,15.0,0.0,16.99347765910808,TRIAS,205.9197368336889,3.0,1.0
-0.17884529693769666,-0.1656702779933702,0.9698287058820576,743426.1200000001,1917843.223333333,345.712927,227.0,0.0,14.110182330160836,TRIAS,226.29033711307446,3.0,1.0
-0.497560954182561,-0.16035314124499428,0.8524787193624263,744488.0066666667,1917861.086666667,394.63205466666665,252.0,0.0,31.51769916042881,TRIAS,666.0,3.0,1.0
