X,Y,Z,formation
785686.891000,6346289.865000,277.421806,Triassic
786086.133000,6346477.903000,341.805969,Triassic
784529.303000,6347917.793000,392.885671,Triassic
785859.546000,6346246.570000,289.093957,Triassic
786336.075000,6347001.764000,397.960997,Triassic
783297.204000,6347311.650000,275.063473,Triassic
785535.949000,6345896.804000,228.512532,Triassic
787373.634000,6350839.353000,293.930121,Triassic
787517.374000,6350390.188000,240.402158,Triassic
789870.011000,6350167.524000,294.191288,Triassic
787517.647000,6350277.639000,253.273759,Triassic
787549.687000,6350042.146000,263.890510,Triassic
787400.267000,6350772.827000,286.344702,Triassic
787394.632000,6350776.082000,285.945690,Triassic
787215.257000,6354588.237000,362.909221,Triassic
786590.886808,6353399.516834,532.609082,Triassic
786766.386995,6353327.173246,560.144082,Triassic
789432.463244,6352228.179983,137.823082,Triassic
789598.951094,6352159.551404,82.213082,Triassic
789738.317802,6352102.102532,71.882082,Triassic
786703.543059,6352632.264430,392.686294,Triassic
786009.585630,6352988.807056,609.226294,Triassic
786307.605244,6352835.690033,588.607294,Triassic
785145.620881,6350027.957825,658.237724,Carboniferous
785809.154221,6350154.468073,702.309724,Carboniferous
786171.491208,6350223.551779,688.302724,Carboniferous
782578.141046,6346991.798153,-957.265280,Carboniferous
785071.692000,6352995.226000,499.654590,Carboniferous
786357.595000,6351517.678000,262.882472,Carboniferous
786290.270000,6351246.501000,295.403237,Carboniferous
784214.038000,6351600.427000,469.968706,Carboniferous
779948.014000,6351838.756000,509.828010,Carboniferous
779525.674000,6350677.473000,418.838026,Carboniferous
783754.895000,6352698.198000,378.131271,Carboniferous
779656.775000,6352234.637000,561.168737,Carboniferous
779616.461000,6350697.507000,409.608506,Carboniferous
779438.035000,6348568.675000,238.175373,Carboniferous
779649.966000,6349499.091000,275.938602,Carboniferous
786964.482000,6348358.255000,339.358860,Carboniferous
786238.109000,6347629.227000,349.567567,Carboniferous
786268.490000,6347825.500000,344.144319,Carboniferous
786454.386000,6350913.256000,280.233682,Carboniferous
786805.981000,6348510.713000,360.803356,Carboniferous
787022.651000,6349079.000000,470.111993,Carboniferous
786232.847000,6347749.038000,362.180369,Carboniferous
787167.225000,6349953.226000,309.376807,Carboniferous
786249.329000,6350958.082000,332.001554,Carboniferous
786385.617000,6351094.388000,301.097111,Carboniferous
785122.449000,6352996.379000,495.888624,Carboniferous
789250.303654,6352303.268669,-274.355918,Carboniferous
788188.293896,6352741.043684,-334.127918,Carboniferous
789351.786744,6352261.435945,-219.176918,Carboniferous
789477.518456,6352209.607606,-226.573918,Carboniferous
789754.391713,6352095.476645,-297.366918,Carboniferous
787731.749889,6352929.237396,-106.070918,Carboniferous
786817.297676,6351947.799114,-15.401654,Carboniferous
785145.620881,6350027.957825,658.237724,Carboniferous
785809.154221,6350154.468073,702.309724,Carboniferous
786171.491208,6350223.551779,688.302724,Carboniferous
782578.141046,6346991.798153,-957.265280,Carboniferous
785922.891000,6355823.723000,192.873700,Carboniferous
785071.692000,6352995.226000,499.654590,Carboniferous
785773.406000,6353781.662000,292.738664,Carboniferous
786357.595000,6351517.678000,262.882472,Carboniferous
786290.270000,6351246.501000,295.403237,Carboniferous
783034.236000,6354207.123000,596.432678,Carboniferous
784214.038000,6351600.427000,469.968706,Carboniferous
779948.014000,6351838.756000,509.828010,Carboniferous
779525.674000,6350677.473000,418.838026,Carboniferous
783754.895000,6352698.198000,378.131271,Carboniferous
779637.468000,6353522.073000,573.946948,Carboniferous
779656.775000,6352234.637000,561.168737,Carboniferous
779597.036000,6353929.672000,467.967270,Carboniferous
779616.461000,6350697.507000,409.608506,Carboniferous
779438.035000,6348568.675000,238.175373,Carboniferous
779649.966000,6349499.091000,275.938602,Carboniferous
786964.482000,6348358.255000,339.358860,Carboniferous
786238.109000,6347629.227000,349.567567,Carboniferous
786268.490000,6347825.500000,344.144319,Carboniferous
786454.386000,6350913.256000,280.233682,Carboniferous
786805.981000,6348510.713000,360.803356,Carboniferous
787022.651000,6349079.000000,470.111993,Carboniferous
786232.847000,6347749.038000,362.180369,Carboniferous
787167.225000,6349953.226000,309.376807,Carboniferous
786249.329000,6350958.082000,332.001554,Carboniferous
786385.617000,6351094.388000,301.097111,Carboniferous
785668.530000,6353658.897000,322.838599,Carboniferous
785122.449000,6352996.379000,495.888624,Carboniferous
785519.827000,6353311.192000,450.184328,Carboniferous
786011.715000,6355844.627000,190.943769,Carboniferous
785673.492000,6355111.077000,290.277860,Carboniferous
785223.158000,6354433.436000,356.782866,Carboniferous
785186.232000,6354078.539000,445.530639,Carboniferous
789250.303654,6352303.268669,-274.355918,Carboniferous
788188.293896,6352741.043684,-334.127918,Carboniferous
789351.786744,6352261.435945,-219.176918,Carboniferous
789477.518456,6352209.607606,-226.573918,Carboniferous
789754.391713,6352095.476645,-297.366918,Carboniferous
787731.749889,6352929.237396,-106.070918,Carboniferous
786817.297676,6351947.799114,-15.401654,Carboniferous
785674.508805,6345532.375095,391.363422,Liassic
790760.655380,6349928.534965,352.378825,Liassic
791777.878114,6349378.517812,246.621825,Liassic
792056.263230,6349227.993661,268.297825,Liassic
792494.814305,6348990.867017,255.291825,Liassic
792821.342451,6348814.311701,98.773825,Liassic
791885.776013,6348289.553242,231.081279,Liassic
791990.664762,6348224.309269,135.724279,Liassic
790968.999569,6350318.404441,411.471216,Liassic
790819.473735,6350394.044342,502.243216,Liassic
791837.894674,6349878.860729,284.487216,Liassic
792241.964842,6349674.455732,294.550216,Liassic
792646.034117,6349470.051187,249.267216,Liassic
786207.700259,6346270.933097,271.733834,Liassic
785921.769971,6346283.763302,414.477834,Liassic
786724.535202,6346247.741785,526.844834,Liassic
786701.389941,6345816.109436,584.760513,Liassic
786199.375027,6345872.013102,311.715513,Liassic
786890.360862,6345795.065904,164.469513,Liassic
789579.152000,6352847.679000,249.220857,Liassic
788449.783000,6350857.404000,385.419706,Liassic
787917.244000,6350617.834000,293.501641,Liassic
790655.345000,6350363.994000,384.146673,Liassic
791389.659000,6349585.502000,344.409197,Liassic
791553.925000,6349431.752000,306.412791,Liassic
789463.467000,6350308.346000,311.579231,Liassic
790158.551000,6350405.248000,366.703647,Liassic
790713.432000,6348523.577000,391.370157,Liassic
791557.385000,6348083.391000,251.510531,Liassic
790352.506000,6348507.357000,391.063561,Liassic
791628.159000,6350118.505000,427.773153,Liassic
791700.376000,6350159.255000,383.714198,Liassic
790851.183000,6348311.827000,391.690452,Liassic
791803.411000,6350105.220000,388.405188,Liassic
791954.264000,6350152.166000,351.885855,Liassic
790652.646000,6345006.770000,240.551800,Liassic
783614.659000,6346992.701000,428.446007,Liassic
784062.080000,6347291.179000,424.313335,Liassic
785883.924000,6345069.758000,408.556167,Liassic
784509.194000,6347586.590000,463.566522,Liassic
784856.551000,6347201.038000,479.276010,Liassic
787560.362000,6349452.144000,373.177158,Liassic
787147.388000,6348578.613000,388.697682,Liassic
788574.290000,6350404.689000,322.012201,Liassic
787449.807000,6349323.729000,382.096377,Liassic
787116.344000,6348361.681000,361.170595,Liassic
789825.532000,6348345.933000,338.845697,Liassic
789204.743000,6348618.730000,279.577625,Liassic
789250.303654,6352303.268669,131.686082,Liassic
789440.236708,6352224.975654,353.622082,Liassic
785674.508805,6345532.375095,391.363422,Liassic
790760.655380,6349928.534965,352.378825,Liassic
791777.878114,6349378.517812,246.621825,Liassic
792056.263230,6349227.993661,268.297825,Liassic
792494.814305,6348990.867017,255.291825,Liassic
792821.342451,6348814.311701,98.773825,Liassic
791885.776013,6348289.553242,231.081279,Liassic
791990.664762,6348224.309269,135.724279,Liassic
790968.999569,6350318.404441,411.471216,Liassic
790819.473735,6350394.044342,502.243216,Liassic
791837.894674,6349878.860729,284.487216,Liassic
792241.964842,6349674.455732,294.550216,Liassic
792646.034117,6349470.051187,249.267216,Liassic
786207.700259,6346270.933097,271.733834,Liassic
785921.769971,6346283.763302,414.477834,Liassic
786724.535202,6346247.741785,526.844834,Liassic
786701.389941,6345816.109436,584.760513,Liassic
786199.375027,6345872.013102,311.715513,Liassic
786890.360862,6345795.065904,164.469513,Liassic
788462.877876,6353904.350814,144.205215,Liassic
787833.852531,6354054.979489,106.329215,Liassic
789579.152000,6352847.679000,249.220857,Liassic
789596.173000,6353215.160000,190.941086,Liassic
788449.783000,6350857.404000,385.419706,Liassic
787917.244000,6350617.834000,293.501641,Liassic
790655.345000,6350363.994000,384.146673,Liassic
791389.659000,6349585.502000,344.409197,Liassic
791553.925000,6349431.752000,306.412791,Liassic
789463.467000,6350308.346000,311.579231,Liassic
790158.551000,6350405.248000,366.703647,Liassic
790713.432000,6348523.577000,391.370157,Liassic
791557.385000,6348083.391000,251.510531,Liassic
790352.506000,6348507.357000,391.063561,Liassic
791628.159000,6350118.505000,427.773153,Liassic
791700.376000,6350159.255000,383.714198,Liassic
790851.183000,6348311.827000,391.690452,Liassic
791803.411000,6350105.220000,388.405188,Liassic
791954.264000,6350152.166000,351.885855,Liassic
790652.646000,6345006.770000,240.551800,Liassic
783614.659000,6346992.701000,428.446007,Liassic
784062.080000,6347291.179000,424.313335,Liassic
785883.924000,6345069.758000,408.556167,Liassic
784509.194000,6347586.590000,463.566522,Liassic
784856.551000,6347201.038000,479.276010,Liassic
787560.362000,6349452.144000,373.177158,Liassic
787147.388000,6348578.613000,388.697682,Liassic
788574.290000,6350404.689000,322.012201,Liassic
787449.807000,6349323.729000,382.096377,Liassic
787116.344000,6348361.681000,361.170595,Liassic
789825.532000,6348345.933000,338.845697,Liassic
789204.743000,6348618.730000,279.577625,Liassic
787527.885000,6353036.755000,263.877564,Liassic
789250.303654,6352303.268669,131.686082,Liassic
785527.976556,6353837.663045,940.015082,Liassic
789440.236708,6352224.975654,353.622082,Liassic
783563.735000,6352465.653000,409.424680,fault_NWSE
784846.531000,6348940.333000,407.537723,fault_NWSE
784575.275000,6350005.303000,344.002004,fault_NWSE
784475.198000,6350257.098000,314.629286,fault_NWSE
785241.828000,6348155.116000,379.181089,fault_NWSE
785342.898000,6347906.538000,377.767170,fault_NWSE
785922.002000,6347387.530000,356.969484,fault_NWSE
784705.337000,6349816.744000,345.540136,fault_NWSE
784280.094000,6350408.670000,321.804233,fault_NWSE
784740.844000,6349075.318000,408.293632,fault_NWSE
783094.000000,6354050.553000,617.131688,fault_NWSE
783563.735000,6352465.653000,409.424680,fault_NWSE
784846.531000,6348940.333000,407.537723,fault_NWSE
784575.275000,6350005.303000,344.002004,fault_NWSE
784475.198000,6350257.098000,314.629286,fault_NWSE
785241.828000,6348155.116000,379.181089,fault_NWSE
785342.898000,6347906.538000,377.767170,fault_NWSE
785922.002000,6347387.530000,356.969484,fault_NWSE
784705.337000,6349816.744000,345.540136,fault_NWSE
784280.094000,6350408.670000,321.804233,fault_NWSE
784740.844000,6349075.318000,408.293632,fault_NWSE
792173.738000,6346947.507000,207.062387,fault_NESW1
792842.157000,6348267.770000,194.250575,fault_NESW1
791042.166000,6345644.643000,241.267751,fault_NESW1
792173.738000,6346947.507000,207.062387,fault_NESW1
794203.134000,6350577.106000,1136.594816,fault_NESW1
792842.157000,6348267.770000,194.250575,fault_NESW1
791042.166000,6345644.643000,241.267751,fault_NESW1
791530.231000,6349878.217000,448.281663,fault_NESW3
791683.143000,6350185.837000,386.048668,fault_NESW3
791530.231000,6349878.217000,448.281663,fault_NESW3
791683.143000,6350185.837000,386.048668,fault_NESW3
791626.377000,6349891.884000,444.223647,fault_NESW2
791727.458000,6350124.399000,376.947154,fault_NESW2
791626.377000,6349891.884000,444.223647,fault_NESW2
791727.458000,6350124.399000,376.947154,fault_NESW2
786410.322000,6351093.379000,293.752678,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
786273.762000,6352847.893000,412.295905,fault_NS
786238.292000,6352383.072000,328.226726,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
786556.160000,6355360.615000,315.142413,fault_NS
786347.770000,6354020.055000,307.200295,fault_NS
786410.322000,6351093.379000,293.752678,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
786273.762000,6352847.893000,412.295905,fault_NS
786238.292000,6352383.072000,328.226726,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
786416.456000,6351499.212000,272.564820,fault_NS
